1,1
2,4
3,6
4,8
5,8
6,9
7,11
8,14
9,16
10,18
11,19
12,21
13,22
14,24
15,24
16,25
17,28
18,31
19,31
20,31
21,32
22,35
23,35
24,37
25,37
26,38
27,40
28,43
29,43
30,43
31,44
32,47
33,50
34,50
35,50
36,51
37,54
38,57
39,59
40,59
41,59
42,61
43,64
44,64
45,66
46,67
47,70
48,72
49,74
50,74
51,74
52,76
53,78
54,80
55,80
56,81
57,83
58,84
59,87
60,89
61,90
62,93
63,96
64,96
65,96
66,97
67,100
68,103
69,105
70,107
71,108
72,110
73,111
74,113
75,115
76,116
77,119
78,122
79,122
80,122
81,123
82,126
83,129
84,129
85,129
86,130
87,133
88,136
89,136
90,136
91,136
92,138
93,141
94,141
95,143
96,144
97,147
98,149
99,149
100,149
101,150
102,152
103,155
104,155
105,155
106,156
107,159
108,162
109,162
110,162
111,162
112,164
113,167
114,167
115,167
116,168
117,171
118,174
119,176
120,176
121,177
122,180
123,180
124,180
125,182
126,183
127,186
128,188
129,188
130,190
131,191
132,194
133,194
134,195
135,196
136,197
137,200
138,203
139,203
140,203
141,204
142,206
143,209
144,211
145,213
146,214
147,217
148,220
149,220
150,220
151,221
152,224
153,227
154,231
155,233
156,234
157,237
158,240
159,242
160,242
161,243
162,246
163,249
164,251
165,251
166,252
167,255
168,257
169,261
170,261
171,262
172,265
173,268
174,268
175,268
176,269
177,271
178,274
179,278
180,278
181,279
182,282
183,282
184,283
185,285
186,286
187,288
188,291
189,291
190,292
191,293
192,294
193,296
194,297
195,299
196,300
197,303
198,305
199,307
200,309
201,310
202,313
203,316
204,318
205,320
206,321
207,324
208,327
209,327
210,327
211,328
212,331
213,333
214,335
215,337
216,337
217,339
218,341
219,342
220,344
221,345
222,348
223,351
224,355
225,355
226,356
227,359
228,359
229,362
230,362
231,363
232,365
233,367
234,371
235,371
236,372
237,374
238,377
239,377
240,377
241,378
242,381
243,384
244,384
245,384
246,385
247,388
248,390
249,391
250,391
251,391
252,394
253,394
254,396
255,398
256,399
257,401
258,404
259,404
260,405
261,406
262,409
263,412
264,414
265,416
266,417
267,420
268,423
269,423
270,423
271,423
272,425
273,427
274,429
275,429
276,430
277,432
278,433
279,437
280,439
281,440
282,443
283,446
284,450
285,450
286,450
287,452
288,455
289,459
290,461
291,462
292,465
293,468
294,470
295,470
296,471
297,474
298,474
299,475
300,476
301,477
302,479
303,482
304,484
305,486
306,487
307,487
308,490
309,492
310,494
311,495
312,498
313,501
314,501
315,503
316,503
317,503
318,506
319,506
320,506
321,506
322,508
323,511
324,511
325,513
326,513
327,514
328,516
329,516
330,516
331,517
332,519
333,521
334,523
335,523
336,524
337,527
338,530
339,532
340,532
341,533
342,535
343,536
344,538
345,538
346,539
347,542
348,544
349,544
350,546
351,547
352,550
353,552
354,556
355,556
356,557
357,560
358,562
359,562
360,564
361,565
362,568
363,571
364,573
365,575
366,576
367,579
368,582
369,582
370,582
371,583
372,586
373,588
374,590
375,592
376,593
377,596
378,598
379,600
380,600
381,600
382,602
383,604
384,608
385,610
386,611
387,613
388,614
389,616
390,618
391,619
392,621
393,624
394,624
395,626
396,627
397,629
398,631
399,633
400,635
401,636
402,639
403,642
404,644
405,644
406,645
407,647
408,650
409,652
410,652
411,653
412,656
413,659
414,659
415,661
416,662
417,662
418,665
419,666
420,666
421,666
422,669
423,672
424,676
425,676
426,677
427,680
428,683
429,683
430,683
431,684
432,687
433,689
434,691
435,693
436,694
437,697
438,700
439,700
440,702
441,703
442,705
443,707
444,709
445,709
446,710
447,710
448,713
449,713
450,715
451,715
452,717
453,720
454,722
455,724
456,725
457,728
458,730
459,730
460,732
461,733
462,736
463,739
464,739
465,739
466,740
467,743
468,746
469,750
470,752
471,753
472,756
473,759
474,761
475,761
476,762
477,765
478,768
479,768
480,768
481,769
482,771
483,772
484,775
485,775
486,775
487,776
488,778
489,782
490,784
491,785
492,788
493,791
494,793
495,795
496,796
497,799
498,801
499,805
500,805
501,805
502,805
503,808
504,808
505,808
506,809
507,812
508,815
509,815
510,815
511,816
512,818
513,821
514,821
515,823
516,823
517,823
518,826
519,830
520,832
521,833
522,836
523,838
524,840
525,842
526,843
527,845
528,847
529,847
530,849
531,850
532,853
533,856
534,856
535,858
536,858
537,861
538,864
539,864
540,864
541,865
542,867
543,869
544,869
545,871
546,872
547,875
548,878
549,880
550,882
551,883
552,885
553,888
554,888
555,888
556,889
557,892
558,894
559,896
560,896
561,896
562,898
563,901
564,901
565,901
566,902
567,905
568,908
569,912
570,912
571,913
572,916
573,919
574,921
575,921
576,921
577,923
578,926
579,928
580,928
581,929
582,932
583,935
584,939
585,939
586,940
587,942
588,945
589,945
590,947
591,948
592,950
593,952
594,952
595,952
596,953
597,954
598,956
599,958
600,958
601,959
602,962
603,964
604,968
605,968
606,968
607,968
608,971
609,971
610,971
611,972
612,975
613,977
614,979
615,979
616,980
617,983
618,985
619,989
620,991
621,992
622,995
623,995
624,996
625,996
626,997
627,1000
628,1002
629,1004
630,1004
631,1004
632,1006
633,1009
634,1011
635,1011
636,1012
637,1015
638,1018
639,1018
640,1018
641,1019
642,1022
643,1025
644,1025
645,1025
646,1026
647,1028
648,1030
649,1032
650,1034
651,1035
652,1038
653,1041
654,1041
655,1041
656,1042
657,1044
658,1045
659,1048
660,1048
661,1048
662,1051
663,1051
664,1051
665,1053
666,1054
667,1056
668,1057
669,1061
670,1061
671,1061
672,1063
673,1065
674,1065
675,1065
676,1065
677,1067
678,1070
679,1070
680,1072
681,1073
682,1076
683,1079
684,1083
685,1083
686,1084
687,1086
688,1089
689,1089
690,1089
691,1089
692,1091
693,1092
694,1096
695,1098
696,1099
697,1102
698,1105
699,1105
700,1105
701,1106
702,1109
703,1112
704,1114
705,1114
706,1115
707,1118
708,1120
709,1122
710,1122
711,1123
712,1126
713,1129
714,1133
715,1133
716,1133
717,1135
718,1138
719,1138
720,1138
721,1139
722,1141
723,1144
724,1144
725,1144
726,1145
727,1147
728,1150
729,1150
730,1151
731,1152
732,1154
733,1157
734,1157
735,1157
736,1157
737,1159
738,1162
739,1162
740,1163
741,1164
742,1167
743,1169
744,1169
745,1171
746,1172
747,1175
748,1178
749,1182
750,1184
751,1184
752,1187
753,1187
754,1187
755,1187
756,1188
757,1190
758,1193
759,1193
760,1193
761,1194
762,1197
763,1200
764,1204
765,1204
766,1205
767,1207
768,1208
769,1210
770,1212
771,1213
772,1216
773,1219
774,1219
775,1219
776,1220
777,1223
778,1225
779,1226
780,1228
781,1229
782,1232
783,1234
784,1238
785,1238
786,1239
787,1242
788,1242
789,1245
790,1245
791,1246
792,1249
793,1249
794,1252
795,1254
796,1254
797,1256
798,1259
799,1261
800,1263
801,1264
802,1267
803,1270
804,1272
805,1272
806,1273
807,1276
808,1276
809,1276
810,1278
811,1279
812,1282
813,1285
814,1285
815,1287
816,1287
817,1287
818,1290
819,1294
820,1294
821,1295
822,1298
823,1298
824,1301
825,1301
826,1302
827,1305
828,1307
829,1308
830,1310
831,1310
832,1311
833,1313
834,1314
835,1316
836,1317
837,1318
838,1320
839,1322
840,1324
841,1324
842,1326
843,1329
844,1329
845,1331
846,1332
847,1334
848,1337
849,1339
850,1339
851,1339
852,1341
853,1344
854,1348
855,1350
856,1351
857,1353
858,1354
859,1356
860,1356
861,1357
862,1359
863,1362
864,1362
865,1362
866,1362
867,1365
868,1368
869,1370
870,1372
871,1373
872,1376
873,1378
874,1378
875,1379
876,1380
877,1383
878,1386
879,1388
880,1390
881,1391
882,1394
883,1394
884,1394
885,1396
886,1396
887,1398
888,1401
889,1401
890,1403
891,1404
892,1407
893,1407
894,1409
895,1411
896,1411
897,1414
898,1417
899,1419
900,1419
901,1419
902,1422
903,1422
904,1425
905,1425
906,1426
907,1429
908,1432
909,1434
910,1436
911,1437
912,1440
913,1440
914,1441
915,1442
916,1443
917,1446
918,1448
919,1450
920,1450
921,1451
922,1454
923,1456
924,1456
925,1456
926,1457
927,1459
928,1460
929,1462
930,1462
931,1463
932,1466
933,1469
934,1471
935,1471
936,1472
937,1474
938,1477
939,1477
940,1477
941,1478
942,1480
943,1483
944,1483
945,1483
946,1483
947,1485
948,1487
949,1487
950,1487
951,1488
952,1491
953,1493
954,1493
955,1495
956,1496
957,1497
958,1499
959,1500
960,1501
961,1502
962,1505
963,1507
964,1509
965,1509
966,1510
967,1513
968,1516
969,1516
970,1518
971,1519
972,1522
973,1524
974,1526
975,1526
976,1527
977,1530
978,1532
979,1533
980,1533
981,1533
982,1536
983,1539
984,1539
985,1541
986,1542
987,1545
988,1547
989,1551
990,1551
991,1551
992,1551
993,1553
994,1553
995,1553
996,1554
997,1557
998,1557
999,1561
1000,1561
1001,1562
1002,1565
1003,1565
1004,1569
1005,1569
1006,1570
1007,1573
1008,1576
1009,1576
1010,1578
1011,1578
1012,1580
1013,1582
1014,1582
1015,1582
1016,1583
1017,1586
1018,1588
1019,1588
1020,1590
1021,1591
1022,1594
1023,1596
1024,1598
1025,1598
1026,1599
1027,1602
1028,1604
1029,1606
1030,1608
1031,1609
1032,1612
1033,1615
1034,1615
1035,1615
1036,1616
1037,1619
1038,1621
1039,1622
1040,1624
1041,1625
1042,1628
1043,1631
1044,1631
1045,1631
1046,1632
1047,1632
1048,1635
1049,1637
1050,1637
1051,1638
1052,1641
1053,1644
1054,1646
1055,1648
1056,1649
1057,1652
1058,1654
1059,1656
1060,1656
1061,1656
1062,1658
1063,1660
1064,1662
1065,1664
1066,1665
1067,1668
1068,1668
1069,1671
1070,1671
1071,1671
1072,1673
1073,1676
1074,1680
1075,1680
1076,1681
1077,1683
1078,1685
1079,1687
1080,1689
1081,1690
1082,1693
1083,1695
1084,1697
1085,1699
1086,1700
1087,1703
1088,1703
1089,1705
1090,1707
1091,1708
1092,1711
1093,1711
1094,1713
1095,1715
1096,1716
1097,1718
1098,1719
1099,1719
1100,1720
1101,1721
1102,1723
1103,1724
1104,1727
1105,1727
1106,1727
1107,1730
1108,1732
1109,1732
1110,1732
1111,1733
1112,1735
1113,1736
1114,1738
1115,1740
1116,1741
1117,1744
1118,1747
1119,1749
1120,1749
1121,1750
1122,1752
1123,1755
1124,1755
1125,1755
1126,1756
1127,1758
1128,1761
1129,1765
1130,1765
1131,1766
1132,1769
1133,1772
1134,1776
1135,1776
1136,1777
1137,1779
1138,1782
1139,1782
1140,1782
1141,1783
1142,1786
1143,1788
1144,1789
1145,1790
1146,1791
1147,1792
1148,1794
1149,1795
1150,1795
1151,1795
1152,1798
1153,1798
1154,1800
1155,1800
1156,1801
1157,1804
1158,1807
1159,1809
1160,1811
1161,1812
1162,1815
1163,1818
1164,1818
1165,1818
1166,1819
1167,1822
1168,1822
1169,1826
1170,1826
1171,1827
1172,1830
1173,1832
1174,1834
1175,1836
1176,1837
1177,1840
1178,1843
1179,1845
1180,1845
1181,1846
1182,1849
1183,1851
1184,1853
1185,1853
1186,1854
1187,1856
1188,1859
1189,1861
1190,1861
1191,1861
1192,1863
1193,1866
1194,1870
1195,1870
1196,1870
1197,1870
1198,1873
1199,1877
1200,1877
1201,1877
1202,1877
1203,1880
1204,1880
1205,1880
1206,1880
1207,1883
1208,1886
1209,1886
1210,1886
1211,1887
1212,1890
1213,1890
1214,1894
1215,1894
1216,1895
1217,1898
1218,1901
1219,1903
1220,1905
1221,1906
1222,1909
1223,1912
1224,1912
1225,1914
1226,1915
1227,1918
1228,1921
1229,1921
1230,1921
1231,1922
1232,1925
1233,1925
1234,1927
1235,1929
1236,1929
1237,1929
1238,1932
1239,1934
1240,1934
1241,1934
1242,1937
1243,1940
1244,1942
1245,1942
1246,1943
1247,1946
1248,1949
1249,1949
1250,1949
1251,1950
1252,1952
1253,1954
1254,1956
1255,1958
1256,1959
1257,1962
1258,1965
1259,1967
1260,1967
1261,1968
1262,1970
1263,1973
1264,1973
1265,1973
1266,1973
1267,1975
1268,1977
1269,1979
1270,1981
1271,1982
1272,1985
1273,1985
1274,1989
1275,1991
1276,1992
1277,1995
1278,1997
1279,1997
1280,1997
1281,1997
1282,2000
1283,2000
1284,2004
1285,2004
1286,2005
1287,2008
1288,2011
1289,2015
1290,2015
1291,2015
1292,2015
1293,2018
1294,2018
1295,2018
1296,2019
1297,2022
1298,2022
1299,2022
1300,2024
1301,2025
1302,2027
1303,2028
1304,2031
1305,2031
1306,2031
1307,2033
1308,2036
1309,2040
1310,2040
1311,2041
1312,2044
1313,2044
1314,2047
1315,2049
1316,2050
1317,2053
1318,2056
1319,2058
1320,2060
1321,2061
1322,2064
1323,2067
1324,2067
1325,2069
1326,2070
1327,2073
1328,2076
1329,2078
1330,2078
1331,2079
1332,2079
1333,2082
1334,2084
1335,2086
1336,2087
1337,2089
1338,2090
1339,2092
1340,2092
1341,2092
1342,2095
1343,2098
1344,2098
1345,2100
1346,2100
1347,2100
1348,2103
1349,2104
1350,2106
1351,2107
1352,2110
1353,2113
1354,2115
1355,2117
1356,2117
1357,2117
1358,2120
1359,2122
1360,2122
1361,2123
1362,2126
1363,2129
1364,2129
1365,2129
1366,2130
1367,2132
1368,2134
1369,2138
1370,2138
1371,2139
1372,2141
1373,2144
1374,2144
1375,2144
1376,2144
1377,2145
1378,2147
1379,2151
1380,2151
1381,2152
1382,2155
1383,2157
1384,2159
1385,2159
1386,2159
1387,2161
1388,2163
1389,2165
1390,2167
1391,2167
1392,2167
1393,2170
1394,2171
1395,2172
1396,2173
1397,2176
1398,2176
1399,2178
1400,2180
1401,2181
1402,2183
1403,2186
1404,2186
1405,2186
1406,2187
1407,2189
1408,2192
1409,2192
1410,2194
1411,2195
1412,2198
1413,2200
1414,2204
1415,2204
1416,2204
1417,2206
1418,2208
1419,2210
1420,2212
1421,2213
1422,2216
1423,2218
1424,2220
1425,2220
1426,2221
1427,2224
1428,2224
1429,2225
1430,2226
1431,2226
1432,2229
1433,2232
1434,2236
1435,2236
1436,2237
1437,2240
1438,2243
1439,2245
1440,2247
1441,2248
1442,2250
1443,2251
1444,2253
1445,2253
1446,2253
1447,2255
1448,2257
1449,2259
1450,2261
1451,2262
1452,2265
1453,2265
1454,2268
1455,2268
1456,2269
1457,2272
1458,2274
1459,2276
1460,2278
1461,2279
1462,2282
1463,2285
1464,2287
1465,2287
1466,2288
1467,2291
1468,2291
1469,2295
1470,2295
1471,2295
1472,2295
1473,2298
1474,2298
1475,2298
1476,2298
1477,2300
1478,2301
1479,2304
1480,2304
1481,2304
1482,2307
1483,2307
1484,2307
1485,2309
1486,2309
1487,2311
1488,2313
1489,2315
1490,2317
1491,2318
1492,2318
1493,2321
1494,2325
1495,2325
1496,2326
1497,2328
1498,2331
1499,2335
1500,2335
1501,2335
1502,2335
1503,2338
1504,2340
1505,2340
1506,2341
1507,2343
1508,2344
1509,2347
1510,2347
1511,2348
1512,2351
1513,2354
1514,2358
1515,2360
1516,2361
1517,2361
1518,2361
1519,2361
1520,2363
1521,2364
1522,2367
1523,2370
1524,2370
1525,2370
1526,2370
1527,2372
1528,2375
1529,2375
1530,2375
1531,2376
1532,2379
1533,2381
1534,2381
1535,2381
1536,2382
1537,2384
1538,2385
1539,2387
1540,2389
1541,2390
1542,2393
1543,2396
1544,2398
1545,2398
1546,2399
1547,2401
1548,2402
1549,2402
1550,2403
1551,2404
1552,2407
1553,2410
1554,2410
1555,2410
1556,2411
1557,2414
1558,2417
1559,2421
1560,2423
1561,2424
1562,2427
1563,2429
1564,2431
1565,2431
1566,2432
1567,2435
1568,2438
1569,2442
1570,2442
1571,2443
1572,2446
1573,2448
1574,2450
1575,2450
1576,2451
1577,2454
1578,2456
1579,2457
1580,2459
1581,2460
1582,2463
1583,2466
1584,2466
1585,2468
1586,2469
1587,2471
1588,2472
1589,2475
1590,2475
1591,2476
1592,2478
1593,2479
1594,2479
1595,2480
1596,2481
1597,2484
1598,2487
1599,2487
1600,2487
1601,2488
1602,2491
1603,2494
1604,2496
1605,2496
1606,2497
1607,2500
1608,2502
1609,2502
1610,2502
1611,2503
1612,2504
1613,2506
1614,2510
1615,2510
1616,2511
1617,2514
1618,2517
1619,2519
1620,2521
1621,2522
1622,2525
1623,2528
1624,2530
1625,2532
1626,2533
1627,2535
1628,2538
1629,2540
1630,2540
1631,2541
1632,2544
1633,2546
1634,2547
1635,2548
1636,2549
1637,2549
1638,2552
1639,2553
1640,2553
1641,2554
1642,2556
1643,2559
1644,2559
1645,2559
1646,2560
1647,2562
1648,2563
1649,2565
1650,2567
1651,2568
1652,2571
1653,2574
1654,2576
1655,2578
1656,2578
1657,2580
1658,2582
1659,2583
1660,2583
1661,2584
1662,2587
1663,2587
1664,2589
1665,2591
1666,2592
1667,2595
1668,2595
1669,2599
1670,2601
1671,2602
1672,2604
1673,2607
1674,2607
1675,2607
1676,2608
1677,2610
1678,2611
1679,2614
1680,2614
1681,2614
1682,2617
1683,2619
1684,2623
1685,2623
1686,2624
1687,2626
1688,2627
1689,2628
1690,2628
1691,2629
1692,2631
1693,2633
1694,2633
1695,2635
1696,2635
1697,2637
1698,2639
1699,2641
1700,2641
1701,2642
1702,2644
1703,2646
1704,2648
1705,2648
1706,2649
1707,2652
1708,2655
1709,2655
1710,2655
1711,2655
1712,2657
1713,2660
1714,2660
1715,2660
1716,2661
1717,2664
1718,2667
1719,2667
1720,2667
1721,2668
1722,2671
1723,2674
1724,2674
1725,2674
1726,2675
1727,2678
1728,2681
1729,2683
1730,2683
1731,2684
1732,2687
1733,2690
1734,2692
1735,2692
1736,2693
1737,2696
1738,2698
1739,2698
1740,2698
1741,2699
1742,2702
1743,2704
1744,2704
1745,2706
1746,2706
1747,2708
1748,2710
1749,2711
1750,2713
1751,2714
1752,2716
1753,2719
1754,2721
1755,2723
1756,2724
1757,2727
1758,2729
1759,2731
1760,2733
1761,2733
1762,2736
1763,2739
1764,2741
1765,2741
1766,2741
1767,2743
1768,2746
1769,2746
1770,2748
1771,2749
1772,2752
1773,2755
1774,2757
1775,2757
1776,2758
1777,2761
1778,2763
1779,2767
1780,2767
1781,2768
1782,2771
1783,2774
1784,2776
1785,2778
1786,2779
1787,2782
1788,2784
1789,2784
1790,2784
1791,2785
1792,2787
1793,2790
1794,2792
1795,2792
1796,2793
1797,2796
1798,2799
1799,2799
1800,2799
1801,2800
1802,2803
1803,2805
1804,2807
1805,2809
1806,2810
1807,2810
1808,2813
1809,2814
1810,2816
1811,2816
1812,2817
1813,2820
1814,2820
1815,2820
1816,2821
1817,2823
1818,2826
1819,2828
1820,2830
1821,2831
1822,2834
1823,2837
1824,2839
1825,2841
1826,2841
1827,2843
1828,2845
1829,2845
1830,2847
1831,2848
1832,2848
1833,2851
1834,2853
1835,2855
1836,2856
1837,2859
1838,2862
1839,2864
1840,2864
1841,2865
1842,2867
1843,2870
1844,2870
1845,2871
1846,2871
1847,2874
1848,2877
1849,2877
1850,2877
1851,2878
1852,2880
1853,2882
1854,2884
1855,2886
1856,2887
1857,2890
1858,2892
1859,2893
1860,2894
1861,2895
1862,2898
1863,2901
1864,2903
1865,2905
1866,2906
1867,2908
1868,2909
1869,2911
1870,2913
1871,2914
1872,2917
1873,2920
1874,2920
1875,2920
1876,2921
1877,2924
1878,2926
1879,2926
1880,2928
1881,2929
1882,2932
1883,2935
1884,2935
1885,2935
1886,2936
1887,2939
1888,2942
1889,2942
1890,2942
1891,2943
1892,2946
1893,2949
1894,2951
1895,2951
1896,2952
1897,2955
1898,2958
1899,2960
1900,2962
1901,2963
1902,2966
1903,2969
1904,2973
1905,2973
1906,2974
1907,2977
1908,2980
1909,2980
1910,2982
1911,2982
1912,2982
1913,2985
1914,2987
1915,2987
1916,2988
1917,2991
1918,2994
1919,2994
1920,2996
1921,2997
1922,3000
1923,3003
1924,3003
1925,3005
1926,3006
1927,3008
1928,3010
1929,3014
1930,3014
1931,3015
1932,3018
1933,3021
1934,3021
1935,3021
1936,3022
1937,3025
1938,3027
1939,3028
1940,3030
1941,3031
1942,3034
1943,3037
1944,3041
1945,3043
1946,3044
1947,3047
1948,3049
1949,3051
1950,3051
1951,3052
1952,3055
1953,3055
1954,3057
1955,3057
1956,3058
1957,3061
1958,3064
1959,3066
1960,3068
1961,3069
1962,3070
1963,3072
1964,3076
1965,3078
1966,3079
1967,3082
1968,3082
1969,3085
1970,3085
1971,3086
1972,3089
1973,3091
1974,3091
1975,3091
1976,3092
1977,3095
1978,3098
1979,3098
1980,3098
1981,3098
1982,3098
1983,3101
1984,3102
1985,3102
1986,3103
1987,3106
1988,3109
1989,3113
1990,3113
1991,3113
1992,3113
1993,3116
1994,3120
1995,3120
1996,3121
1997,3124
1998,3127
1999,3127
2000,3127
2001,3128
2002,3131
2003,3131
2004,3134
2005,3134
2006,3135
2007,3137
2008,3140
2009,3142
2010,3142
2011,3142
2012,3143
2013,3144
2014,3146
2015,3146
2016,3147
2017,3149
2018,3150
2019,3150
2020,3150
2021,3151
2022,3153
2023,3156
2024,3156
2025,3157
2026,3157
2027,3160
2028,3163
2029,3165
2030,3165
2031,3166
2032,3169
2033,3172
2034,3172
2035,3174
2036,3175
2037,3178
2038,3178
2039,3181
2040,3181
2041,3181
2042,3183
2043,3185
2044,3189
2045,3191
2046,3192
2047,3195
2048,3198
2049,3202
2050,3204
2051,3205
2052,3208
2053,3211
2054,3211
2055,3211
2056,3212
2057,3214
2058,3217
2059,3219
2060,3219
2061,3219
2062,3221
2063,3223
2064,3224
2065,3226
2066,3227
2067,3230
2068,3233
2069,3233
2070,3233
2071,3234
2072,3237
2073,3239
2074,3240
2075,3241
2076,3241
2077,3244
2078,3247
2079,3247
2080,3247
2081,3247
2082,3249
2083,3252
2084,3254
2085,3256
2086,3257
2087,3258
2088,3260
2089,3262
2090,3262
2091,3263
2092,3266
2093,3266
2094,3269
2095,3271
2096,3272
2097,3274
2098,3277
2099,3281
2100,3281
2101,3282
2102,3284
2103,3285
2104,3287
2105,3287
2106,3288
2107,3291
2108,3291
2109,3293
2110,3293
2111,3294
2112,3297
2113,3300
2114,3302
2115,3304
2116,3305
2117,3307
2118,3309
2119,3313
2120,3315
2121,3315
2122,3318
2123,3321
2124,3323
2125,3325
2126,3326
2127,3329
2128,3331
2129,3333
2130,3335
2131,3336
2132,3339
2133,3341
2134,3341
2135,3341
2136,3341
2137,3343
2138,3346
2139,3346
2140,3348
2141,3348
2142,3348
2143,3351
2144,3351
2145,3353
2146,3354
2147,3355
2148,3357
2149,3358
2150,3358
2151,3359
2152,3359
2153,3362
2154,3362
2155,3364
2156,3365
2157,3368
2158,3370
2159,3372
2160,3374
2161,3375
2162,3378
2163,3380
2164,3384
2165,3386
2166,3387
2167,3390
2168,3393
2169,3395
2170,3395
2171,3396
2172,3399
2173,3401
2174,3401
2175,3401
2176,3402
2177,3404
2178,3405
2179,3409
2180,3409
2181,3410
2182,3413
2183,3415
2184,3419
2185,3421
2186,3421
2187,3424
2188,3424
2189,3424
2190,3424
2191,3425
2192,3428
2193,3431
2194,3435
2195,3435
2196,3435
2197,3437
2198,3439
2199,3441
2200,3441
2201,3442
2202,3444
2203,3446
2204,3447
2205,3448
2206,3449
2207,3452
2208,3452
2209,3454
2210,3454
2211,3455
2212,3457
2213,3460
2214,3462
2215,3462
2216,3462
2217,3464
2218,3464
2219,3468
2220,3470
2221,3470
2222,3470
2223,3471
2224,3475
2225,3475
2226,3476
2227,3479
2228,3481
2229,3485
2230,3487
2231,3488
2232,3491
2233,3494
2234,3494
2235,3494
2236,3495
2237,3498
2238,3501
2239,3501
2240,3503
2241,3504
2242,3507
2243,3507
2244,3507
2245,3508
2246,3509
2247,3512
2248,3515
2249,3517
2250,3517
2251,3518
2252,3521
2253,3523
2254,3525
2255,3525
2256,3526
2257,3529
2258,3532
2259,3536
2260,3538
2261,3539
2262,3542
2263,3545
2264,3549
2265,3549
2266,3550
